#version, mean, sd, min, max
"1402_1004_377_2375" 260.81 1.1017713011328636 259 263 
"1403_1004_377_2377" 259.18 2.222071105972988 256 264 
"1404_1005_377_2378" 258.63 3.552900223760872 256 279 
"1405_1005_377_2380" 409.075 2.4777762207269647 405 416 
"1406_1005_377_2381" 405.34 1.557048489932151 402 410 
"1410_1006_378_2395" 259.91 1.4771255870778237 258 263 
"1411_1006_378_2396" 405.83 1.4529624909129644 403 408 
"1412_1006_380_2396" 261.06 1.0983624174196802 260 263 
"1413_1006_380_2397" 403.595 1.4529194747128977 402 408 
"1414_1006_380_2400" 109.38 1.0656453443805756 108 111 
"1415_1006_384_2402" 404.62 1.5606408939919545 402 409 
"1416_1006_384_2403" 258.77 1.5482570845954515 256 262 
"1417_1006_384_2406" 259.12 1.1599999999999986 258 261 
"1418_1006_384_2407" 259.075 1.1177544453054096 258 261 
"1420_1007_384_2408" 258.415 1.3389454805928451 257 262 
"1421_1008_384_2408" 259.73 1.3217791040866125 258 262 
"1441_1009_386_2425" 260.6 1.5198684153570639 258 264 
"1442_1009_386_2426" 415.595 3.4396184381410735 410 423 
"1443_1009_386_2427" 415.14 10.692071829163911 410 448 
"1444_1009_386_2428" 109.145 1.2385374439232772 108 113 
"1445_1009_386_2429" 259.985 1.2785832002650437 257 262 
"1446_1010_386_2429" 265.115 1.4804644541494372 263 268 
"1447_1010_386_2430" 404.64 1.9365949499056292 402 410 
"1448_1010_386_2431" 404.77 1.4754999152829553 403 409 
"1449_1010_386_2432" 260.205 1.2934353482103362 258 262 
"1450_1010_386_2433" 404.26 1.585055204085961 402 408 
"1451_1010_386_2434" 262.47 4.1855823967519505 258 280 
"1452_1010_387_2434" 262.38 2.0894018282752636 258 266 
"1453_1011_387_2434" 259.48 1.3377593206552552 258 263 
"1454_1011_387_2435" 409.875 2.668215695928648 406 416 
"1455_1011_387_2436" 259.365 1.6376125915490503 258 265 
"1457_1011_388_2439" 260.715 1.5504112357694015 258 263 
"1458_1011_388_2440" 408.865 2.442698303106629 404 413 
"1459_1011_388_2441" 263.01 1.621696642408807 260 268 
"1460_1011_388_2446" 262.75 2.3911294402436685 260 271 
"1461_1011_388_2447" 406.7 1.496662954709579 404 410 
"1462_1012_388_2447" 261.5 1.2083045973594573 260 264 
"1463_1012_388_2448" 259.67 1.2454316520789084 258 263 
"1464_1013_388_2448" 260.425 2.091500657422793 256 264 
"1465_1013_388_2449" 408.135 1.5642170565493745 406 412 
"1466_1013_388_2450" 260.005 2.043275556551299 257 267 
"1467_1013_388_2451" 259.795 1.3649084218364222 258 262 
"1468_1013_388_2452" 405.1 1.3379088160259618 403 408 
"1469_1013_388_2453" 259.185 1.5908409725676524 257 264 
"1470_1013_388_2454" 405.73 1.4956938189348816 404 409 
"1471_1013_388_2455" 406.565 1.5766340729541561 403 410 
"1472_1013_388_2457" 404.565 1.7423475543071185 402 408 
"1474_1013_388_2459" 409.855 3.500567811084369 405 416 
"1475_1013_388_2460" 404.395 1.4314241160466772 402 407 
"1476_1013_388_2461" 411.34 1.7042300314218128 408 415 
"1477_1013_388_2462" 261.19 1.2860404348231038 260 264 
"1478_1013_388_2463" 257.1 1.1532562594670763 256 260 
"1479_1013_388_2464" 403.335 1.2738818626544608 402 406 
"1480_1013_389_2464" 260.945 1.2417628598085857 259 263 
"1481_1013_389_2465" 260.85 1.3592277219068145 258 263 
"1482_1013_389_2466" 261.1 1.148912529307603 260 263 
"1483_1013_389_2468" 259.25 1.2031209415515964 258 262 
"1488_1013_389_2474" 259.84 3.9286638950157045 256 267 
"1489_1013_389_2475" 260.02 1.5841717078650313 258 263 
"1490_1013_389_2476" 260.295 1.7111326658094017 258 264 
"1491_1013_389_2477" 109.17 1.0775435026020983 108 111 
"1497_1013_390_2484" 259.97 1.1353853971229342 258 262 
"1498_1013_390_2485" 109.76 1.4079772725438415 108 114 
"1500_1013_390_2489" 414.415 1.9059839978341917 410 418 
"1501_1013_390_2490" 259.845 1.4003481709917727 258 262 
"1502_1013_390_2491" 407.02 2.2537967965191563 403 412 
"1503_1013_390_2492" 260.27 1.8212907510883622 258 266 
"1504_1014_390_2492" 403.595 1.5782822941413246 401 406 
"1507_1015_390_2495" 267.01 1.0295144486601453 266 269 
"1508_1015_390_2496" 189.045 1.035845065634819 188 191 
"1509_1015_390_2498" 267.98 0.9997999799960016 267 269 
"1510_1016_390_2498" 191.08 1.0117311895953407 190 193 
"1511_1016_390_2499" 271.49 1.3266122266887155 270 274 
"1512_1016_390_2500" 109.18 1.3883803513446866 108 116 
"1514_1016_390_2503" 189.09 0.9959417653658288 188 190 
"1515_1016_390_2504" 189.12 0.9927738916792666 188 190 
"1516_1016_390_2505" 189.175 1.1065147988165378 188 191 
"1517_1016_390_2507" 189.09 0.9959417653658287 188 190 
"1518_1017_390_2507" 189.285 1.1062436440495362 188 191 
"1519_1017_391_2507" 189.615 1.5155114648197139 188 194 
"1521_1017_392_2508" 267.23 1.1432847414358356 266 270 
"1522_1017_392_2509" 189.98 1.3189389675038072 188 193 
"1524_1017_392_2511" 191.035 1.0362311518189384 190 193 
"1525_1017_392_2513" 189.03 1.0578752289377047 188 191 
"1526_1017_392_2514" 191.01 0.999949998749939 190 192 
"1527_1018_392_2514" 255.33 1.3042622435691367 254 260 
"1528_1018_392_2515" 259.375 1.3469873793024194 258 264 
"1529_1018_392_2516" 256.09 1.327365812427004 254 258 
"1530_1018_392_2517" 109.275 1.0859903314486734 108 111 
"1533_1018_392_2521" 255.315 1.1898634375423072 254 258 
"_1079_425_2965" 60 0 60 60 
"_1079_425_2966" 60 0 60 60 
"_1079_425_2968" 60 0 60 60 
"_1079_425_2969" 60 0 60 60 
"_1079_425_2970" 60 0 60 60 
"_1079_426_2971" 60 0 60 60 
"_1079_426_2972" 60.02 0.1399999999999995 60 61 
"_1079_426_2973" 60.025 0.15612494995996082 60 61 
"_1079_426_2974" 60.02 0.13999999999999999 60 61 
"_1079_427_2974" 60 0 60 60 
"_1080_427_2974" 60 0 60 60 
"_1080_427_2975" 60 0 60 60 
"_1080_427_2976" 60 0 60 60 
"_1080_427_2977" 60.26 1.819999999999997 60 73 
"_1080_427_2980" 60 0 60 60 
"_1080_427_2981" 60 0 60 60 
"_1080_427_2982" 60 0 60 60 
"_1080_427_2983" 60 0 60 60 
"_1080_427_2984" 60 0 60 60 
"_1080_428_2984" 60 0 60 60 
"_1080_428_2985" 60 0 60 60 
"_1080_428_2986" 60 0 60 60 
"_1080_428_2987" 60 0 60 60 
"_1080_429_2991" 60 0 60 60 
"_1081_429_2991" 58 0 58 58 
"_1081_429_2992" 58 0 58 58 
"_1081_429_2993" 58 0 58 58 
"_1082_429_2994" 60 0 60 60 
"_1082_429_2995" 59.96 0.27999999999999986 58 60 
"_1082_430_2995" 60 0 60 60 
"_1082_430_2996" 60 0 60 60 
"_1082_430_2997" 60 0 60 60 
"_1082_430_2998" 60 0 60 60 
"_1082_431_2998" 60 0 60 60 
"_1084_431_2998" 61 0 61 61 
"_1084_431_2999" 61 0 61 61 
"_1084_431_3002" 61 0 61 61 
"_1084_431_3003" 61 0 61 61 
"_1084_431_3004" 61 0 61 61 
"_1084_431_3005" 61 0 61 61 
"_1084_432_3006" 61 0 61 61 
"_1084_433_3006" 61 0 61 61 
"_1084_433_3007" 61 0 61 61 
"_1084_433_3008" 61 0 61 61 
"_1084_433_3009" 61 0 61 61 
"_1084_433_3010" 61 0 61 61 
"_1084_434_3010" 61 0 61 61 
"_1084_434_3011" 61 0 61 61 
"_1084_435_3011" 61 0 61 61 
"_1084_435_3012" 61 0 61 61 
"_1085_435_3012" 61 0 61 61 
"_1085_435_3013" 61 0 61 61 
"_1086_435_3013" 61 0 61 61 
"_1087_435_3013" 61 0 61 61 
"_1087_435_3014" 61 0 61 61 
"_1087_435_3015" 61 0 61 61 
"_1087_435_3016" 61 0 61 61 
"_1087_435_3017" 61 0 61 61 
"_1087_435_3018" 61 0 61 61 
"_1087_435_3019" 61 0 61 61 
"_1087_435_3020" 61 0 61 61 
"_1087_435_3021" 61 0 61 61 
"_1087_435_3022" 61 0 61 61 
"_1087_435_3024" 68.42 2.940000000000002 68 89 
"_1087_436_3025" 67 0 67 67 
"_1087_437_3037" 65 0 65 65 
"_1087_437_3038" 65 0 65 65 
"_1087_437_3039" 67 0 67 67 
"_1087_437_3040" 67.02 0.14000000000000015 67 68 
"_1087_437_3041" 67.045 0.2073041244162783 67 68 
"_1087_437_3042" 65 0 65 65 
"_1087_437_3043" 67 0 67 67 
"_1087_437_3044" 65 0 65 65 
"_1087_437_3046" 67.025 0.15612494995996004 67 68 
"_1087_437_3047" 67 0 67 67 
"_1087_437_3048" 67 0 67 67 
"_1087_437_3051" 65 0 65 65 
"_1087_437_3052" 65 0 65 65 
"_1087_437_3053" 67.02 0.14000000000000024 67 68 
"_1087_437_3054" 65 0 65 65 
"_1087_437_3055" 67.02 0.14000000000000032 67 68 
"_1087_437_3056" 67 0 67 67 
"_1088_437_3056" 67 0 67 67 
"_1088_437_3057" 65 0 65 65 
"_1088_437_3058" 67 0 67 67 
"_1088_437_3059" 67.1 0.7000000000000034 67 72 
"_1089_437_3059" 67.02 0.14000000000000007 67 68 
"_1089_437_3060" 67.02 0.14000000000000007 67 68 
"_1089_437_3061" 65 0 65 65 
"_1089_437_3062" 65 0 65 65 
"_1089_438_3062" 65 0 65 65 
"_1089_439_3062" 65 0 65 65 
"_1091_439_3062" 65 0 65 65 
